레슬링	🤼‍♀	레슬링하는 여자
레슬링선수	🤼	레슬링하는 사람
레슬링하는남자	🤼‍♂	레슬링하는 남자
레슬링하는두남자	🤼‍♂	레슬링하는 남자
레슬링하는두여자	🤼‍♀	레슬링하는 여자
레슬링하는사람	🤼	레슬링하는 사람
레슬링하는여자	🤼‍♀	레슬링하는 여자
레오	🦁	사자 얼굴
레오파드	🐆	표범
레위니옹	🇷🇪	깃발: 레위니옹
레이스	🐎	말
레이싱	🏇	승마
레이싱	🐎	말
레이싱	🏎	경주용 자동차
레이싱	🏍	오토바이
레이싱	🏁	격자 무늬 깃발
레이싱카	🏎	경주용 자동차
레인보우	🌈	무지개
레일	🚃	전철
레즈비언	🌈	무지개
레즈비언	🏳‍🌈	무지개 깃발
레크리에이션	🚙	지프
렌치	🛠	망치와 렌치
렌치	🔧	렌치
로맨스	💌	러브레터
로맨스	💘	화살이 꽂힌 하트
로맨스	💙	파란색 하트
로맨스	💋	입술
로맨스	💏	키스
로맨스	💑	연인
로맨스	💐	꽃다발
로맨스	💒	결혼식
로맨스	💍	반지
로맨스	💎	원석
로맨스	👩‍❤‍💋‍👨	키스: 여자 남자
로맨스	👨‍❤‍💋‍👨	키스: 남자 남자
로맨스	👩‍❤‍💋‍👩	키스: 여자 여자
로맨스	👩‍❤‍👨	연인: 여자 남자
로맨스	👨‍❤‍👨	연인: 남자 남자
로맨스	👩‍❤‍👩	연인: 여자 여자
로맨틱	😍	하트 눈 얼굴
로맨틱	😘	키스를 보내는 얼굴
로맨틱	💚	초록색 하트
로봇	🤖	로봇 얼굴
로봇얼굴	🤖	로봇 얼굴
로션	🧴	로션
로션통	🧴	로션
로열	🫅	왕관을 쓴 사람
로열	🤴	왕자
로열티	🫅	왕관을 쓴 사람
로우라인	_	밑줄
로제트	🏵	장미
로케트	🚀	로켓
로켓	🧑‍🚀	우주비행사
로켓	👨‍🚀	남자 우주비행사
로켓	👩‍🚀	여자 우주비행사
로켓	🚀	로켓
로플콥터	🚁	헬리콥터
록	🧑‍🎤	가수
록스타	🧑‍🎤	가수
롤러	🎢	롤러코스터
롤러	🛼	롤러스케이트
롤러스케이트	🛼	롤러스케이트
롤러코스터	🎢	롤러코스터
롤리팝	🍭	롤리팝
루마니아	🇷🇴	깃발: 루마니아
루블	₽	러시아 루블
루어	🪤	쥐덫
루프	➰	고리
루피	₹	인도 루피
루피	₨	루피
루핀	🪻	히아신스
룩셈부르크	🇱🇺	깃발: 룩셈부르크
르완다	🇷🇼	깃발: 르완다
리듬	🪘	긴 북
리라	₤	리라
리모델링	👷	건설 노동자
리모델링	👷‍♂	건설 현장 남자 노동자
리모델링	👷‍♀	건설 현장 여자 노동자
리본	💝	리본 달린 하트
리본	🎀	리본
리본	🎗	추모 리본
리본달린하트	💝	리본 달린 하트
리볼버	🔫	물총
리브르투아누아	₶	리브르 투아누아
리비아	🇱🇾	깃발: 리비아
리스닝	👂	귀
리알	﷼	리알
리코더	🪈	플루트
리톱스	🗿	모아이
리투아니아	🇱🇹	깃발: 리투아니아
리프트	🫴	손바닥을 위로 향한 손
리히텐슈타인	🇱🇮	깃발: 리히텐슈타인
릴랙스	🤌	꼬집는 손가락
립스틱	👄	입
립스틱	🫦	입술을 깨물고 있는 입
립스틱	💄	립스틱
링	🤼	레슬링하는 사람
링	💍	반지
링크	🔗	링크
링크표시	🔗	링크
마가리타	🍋‍🟩	라임
마그넷	🧲	자석
마녀	🧙	마법사
마녀	🧙‍♀	여자 마법사
마녀	🪄	마술 지팡이
마녀	🧹	빗자루
마늘	🧄	마늘
마다가스카르	🇲🇬	깃발: 마다가스카르
마라카스	🪇	마라카스
마라토너	🏃	뛰는 사람
마라토너	🏃‍➡	뛰는 사람: 오른쪽을 향한
마라톤	🏃	뛰는 사람
마라톤	🏃‍♂	뛰는 남자
마라톤	🏃‍♀	뛰는 여자
마라톤	🏃‍➡	뛰는 사람: 오른쪽을 향한
마라톤	🏃‍♀‍➡	뛰는 여자: 오른쪽을 향한
마라톤	🏃‍♂‍➡	뛰는 남자: 오른쪽을 향한
마라톤선수	🏃	뛰는 사람
마라톤선수	🏃‍➡	뛰는 사람: 오른쪽을 향한
마르티니크	🇲🇶	깃발: 마르티니크
마른	🚱	마실 수 없는 물
마름모	◊	마름모
마름모	🔶	큰 주황색 마름모
마름모	🔷	큰 파란색 마름모
마름모	🔸	작은 주황색 마름모
마름모	🔹	작은 파란색 마름모
마름모	💠	점이 찍힌 다이아몬드 모양
마름모꼴	◊	마름모
마름모꼴	💠	점이 찍힌 다이아몬드 모양
마리아	🪬	함사
마법	🧙	마법사
마법	🧙‍♂	남자 마법사
마법	🧙‍♀	여자 마법사
마법	🧝	엘프
마법	🧝‍♂	남자 엘프
마법	🧝‍♀	여자 엘프
마법사	🧙	마법사
마법사	🧙‍♂	남자 마법사
마법사	🧙‍♀	여자 마법사
마법사	🪄	마술 지팡이
마사지	💆	마사지 받는 사람
마사지	💆‍♂	마사지 받는 남자
마사지	💆‍♀	마사지 받는 여자
마사지를받는사람	💆	마사지 받는 사람
마사지받는남자	💆‍♂	마사지 받는 남자
마사지받는사람	💆	마사지 받는 사람
마사지받는여자	💆‍♀	마사지 받는 여자
마셜제도	🇲🇭	깃발: 마셜 제도
마술	✨	블링블링
마술	🔮	수정 구슬
마술	🪄	마술 지팡이
마술	🎩	마술사 모자
마술사	🧙	마법사
마술사	🧙‍♂	남자 마법사
마술사	🧙‍♀	여자 마법사
마술사	🪄	마술 지팡이
마술사	🎩	마술사 모자
마술사모자	🎩	마술사 모자
마술지팡이	🪄	마술 지팡이
마스크	😷	마스크 낀 얼굴
마스크	🎭	가면
마스크낀얼굴	😷	마스크 낀 얼굴
마시는	🍼	젖병
마시지마시오	🚱	마실 수 없는 물
마실수없는	🚱	마실 수 없는 물
마실수없는물	🚱	마실 수 없는 물
마요트	🇾🇹	깃발: 마요트
마우스	🐁	생쥐
마우스	🖱	컴퓨터 마우스
마우스	🖲	트랙볼
마음	❤‍🔥	불 난 하트
마음	❤	빨간색 하트
마음이머무는곳	🏠	집
마음이머무는곳	🏡	정원이 있는 집
마이너스	-	하이픈 마이너스
마이너스	⁻	마이너스 승
마이너스	➖	빼기
마이너스승	⁻	마이너스 승
마이크	🧑‍🎤	가수
마이크	👨‍🎤	남자 가수
마이크	👩‍🎤	여자 가수
마이크	🎙	스튜디오 마이크
마이크	🎤	마이크
마이크로	µ	마이크로
마이크로기호	µ	마이크로
마이크로폰	🎙	스튜디오 마이크
마작	🀄	마작
마작기호	🀄	마작
마작빨간용	🀄	마작
마장마술	🐴	말 얼굴
마침표	.	마침표
마침표	。	고리점
마커	📑	북마크 탭
마크	🔖	북마크
마테차	🧉	마테차
마트료시카	🪆	네스팅 인형
마티니	🍸	칵테일
막대	|	수직선
막대	📊	막대 그래프
막대	🩼	목발
막대	📶	안테나 신호
막대그래프	📊	막대 그래프
막대사탕	🍭	롤리팝
만	🈵	찰 만
만년필	🖋	만년필
만두	🥟	만두
만들다	📲	왼쪽에 화살표가 있는 휴대전화
만세	🙌	만세
만세하고있는사람	🙌	만세
만월	🌕	보름달
만점	💯	백점
만족	😆	눈웃음짓는 얼굴
만족	😊	미소 짓는 눈으로 살짝 웃는 얼굴
만티야	🧕	머리에 스카프를 두른 여자
만화	💩	똥
만화	💥	충돌
만화	💦	땀
만화	💨	달려나감
만화	💬	말풍선
만화	💭	생각 풍선
만화	💤	졸림
만화	💧	물방울
만화	💣	폭탄
많거나같음	≳	많거나 같음
말	💬	말풍선
말	🗨	왼쪽 말풍선
말	🏇	승마
말	🐴	말 얼굴
말	🐎	말
말과기수	🏇	승마
말굽자석	🧲	자석
말도안돼	😳	상기된 얼굴
말띠	🐴	말 얼굴
말라리아	🦟	모기
말라위	🇲🇼	깃발: 말라위
말레이시아	🇲🇾	깃발: 말레이시아
말리	🇲🇱	깃발: 말리
말린	📃	안으로 말린 문서
말린	🗞	돌돌 말린 신문
말얼굴	🐴	말 얼굴
말이없는	😶	입이 없는 얼굴
말줄임표	…	말줄임표
말풍선	💬	말풍선
말풍선	👁‍🗨	말풍선 속 눈
말풍선	🗨	왼쪽 말풍선
말풍선	🗯	화난 표현의 오른쪽 말풍선
말풍선속눈	👁‍🗨	말풍선 속 눈
말하고있는옆얼굴	🗣	말하고 있는 옆얼굴
말하는	🗣	말하고 있는 옆얼굴
말하는새	🦜	앵무새
말하다	🙊	입을 막고 있는 원숭이
말하지마	🤐	지퍼로 입을 잠근 얼굴
말함	🗣	말하고 있는 옆얼굴
말해줘	🫴	손바닥을 위로 향한 손
맑은공기	🪟	창문
맑음	☀	태양
맘모스	🦣	매머드
맙소사	😝	눈을 감고 메롱하는 얼굴
맙소사	😮	입벌린 얼굴
맙소사	😯	숨죽인 얼굴
맙소사	🙀	절규하는 고양이 얼굴
맙소사	🙈	눈을 가리고 있는 원숭이
맙소사	👀	왕눈이 눈알
맙소사	🙆	오케이라는 제스처를 하는 사람
맙소사	🙆‍♂	오케이라는 제스처를 하는 남자
맙소사	🤦	골치 아파하는 사람
맙소사	🤦‍♂	골치 아파하는 남자
맙소사	🤦‍♀	골치 아파하는 여자
맛	😝	눈을 감고 메롱하는 얼굴
맛	🧅	양파
맛	🧂	소금
맛이간	🥴	헤롱헤롱 얼굴
맛있는음식을음미하는얼굴	😋	맛있는 음식을 음미하는 얼굴
맛있어	😋	맛있는 음식을 음미하는 얼굴
맛있어하는얼굴	😋	맛있는 음식을 음미하는 얼굴
맛있음	🍴	포크와 나이프
망고	🥭	망고
망연자실한	😯	숨죽인 얼굴
망원경	🔭	망원경
망치	🔨	망치
망치	⛏	곡괭이
망치	⚒	망치와 곡괭이
망치	🛠	망치와 렌치
망치와곡괭이	⚒	망치와 곡괭이
망치와렌치	🛠	망치와 렌치
맞음	🉑	옳을 가
매끈	💆	마사지 받는 사람
매니저	🧑‍💼	회사원
매니저	👨‍💼	남자 회사원
매니저	👩‍💼	여자 회사원
매니큐어	💅	매니큐어
매달린케이블카	🚟	매달린 케이블카
매드맨	🍸	칵테일
매듭	🪢	매듭
매력적인	💁	손바닥 꺾은 사람
매력적인	💁‍♂	손바닥 꺾은 남자
매력적인	💁‍♀	손바닥 꺾은 여자
매료됨	🫣	한쪽 눈을 가리고 훔쳐보는 얼굴
매머드	🦣	매머드
매운	🌶	홍고추
매직	✨	블링블링
맥박	💗	커지는 하트
맥박	💓	두근거리는 하트
맥박	🫀	심장
맥주	🫚	생강 뿌리
맥주	🍺	맥주잔
맥주	🍻	맥주
맥주잔	🍺	맥주잔
맥주잔	🍻	맥주
맥주컵	🍺	맥주잔
맨머리	🦲	대머리
맨발	👣	발자국
맨섬	🇮🇲	깃발: 맨섬
맨위화살표	🔝	맨 위 화살표
맹공격	👊	주먹 전면
머니	🫰	엄지와 중지를 교차한 손
머리	🗣	말하고 있는 옆얼굴
머리	🦳	백발
머리가빠지는	👴	할아버지
머리가좋은	🧠	뇌
머리깎기	💇	헤어컷
머리넘기기	💁	손바닥 꺾은 사람
머리빗	🪮	머리 빗
머리손질	💇	헤어컷
머리스카프	🧕	머리에 스카프를 두른 여자
머리아픈	😣	참아내는 얼굴
머리에붕대를감은얼굴	🤕	머리에 붕대를 감은 얼굴
머리에뿔이달린웃는얼굴	😈	머리에 뿔이 달린 웃는 얼굴
머리에뿔이달린화난얼굴	👿	머리에 뿔이 달린 화난 얼굴
머리에스카프를두른여자	🧕	머리에 스카프를 두른 여자
머리정돈	💇	헤어컷
머리카락	💇	헤어컷
머리카락으로장난치는	💁	손바닥 꺾은 사람
머리카락을자르는사람	💇	헤어컷
머리카락자르는남자	💇‍♂	남자 헤어컷
머리카락자르는여자	💇‍♀	여자 헤어컷
머리카락자름	💇	헤어컷
머리폭발	🤯	폭발하는 얼굴
먹기	🥄	숟가락
먹다	🍴	포크와 나이프
먹먹한	😯	숨죽인 얼굴
멀미	🤮	토하는 얼굴
멀티태스크	🤹	저글링하는 사람
멀티태스크	🤹‍♂	저글링하는 남자
멀티태스킹	🤹	저글링하는 사람
멀티태스킹	🤹‍♂	저글링하는 남자
멈춤	🛑	멈춤 표시
멈춤표시	🛑	멈춤 표시
멋부리는	😏	히죽거리는 얼굴
멋진	💁	손바닥 꺾은 사람
멋진	💁‍♂	손바닥 꺾은 남자
멋진	💁‍♀	손바닥 꺾은 여자
멋짐	😎	선글라스 낀 얼굴
멍	😶‍🌫	공상에 잠긴 얼굴
멍멍이	🐕	개
멍멍이	🐩	푸들
멍청한얼굴	😶‍🌫	공상에 잠긴 얼굴
멍함	😶‍🌫	공상에 잠긴 얼굴
메가폰	📢	확성기
메가폰	📣	메가폰
메노라	🕎	메노라
메달	🎖	무공 훈장
메달	🏅	스포츠 메달
메달	🥇	금메달
메달	🥈	은메달
메달	🥉	동메달
메디컬	🏥	병원
메뚜기	🦗	귀뚜라미
메뚜기류	🦗	귀뚜라미
메롱	👅	혀
메롱하는얼굴	😛	혀를 내민 얼굴
메리크리스마스	🧑‍🎄	산타
메마른	🪾	잎이 없는 나무
메모	📝	메모
메모장	📝	메모
메모지	📝	메모
메스꺼운	🤢	구역질을 하는 얼굴
메시	⚽	축구공
메시지	💬	말풍선
메신저	⚡	고압 주의
메신저	⛎	뱀주인자리
메이크업	💅	매니큐어
메이크업	🪞	거울
메이플	🍁	단풍잎
메일수신	📥	받은 편지함
메일전송	📤	보낸 편지함
메트로	🚇	지하철
멕시칸	🌮	타코
멕시칸	🌯	부리또
멕시칸	🫔	타말레
멕시코	🪅	피냐타
멕시코	🇲🇽	깃발: 멕시코
멕시코요리	🌮	타코
멕시코요리	🌯	부리또
멜론	🍈	멜론
멧돼지	🐗	멧돼지
면	🍜	국수
면	🍝	스파게티
면도	💈	이발소
면도	🪒	면도칼
면도기	🪒	면도칼
면도칼	🪒	면도칼
면바지	👖	바지
면사포	👰	면사포를 쓴 사람
면사포	👰‍♂	면사포를 쓴 남자
면사포	👰‍♀	면사포를 쓴 여자
면사포를쓴남자	👰‍♂	면사포를 쓴 남자
면사포를쓴사람	👰	면사포를 쓴 사람
면사포를쓴신부	👰	면사포를 쓴 사람
면사포를쓴여자	👰‍♀	면사포를 쓴 여자
멸종	🦣	매머드
멸종	🦤	도도새
명상	🧘	가부좌한 사람
명상	🧘‍♂	가부좌한 남자
명상	🧘‍♀	가부좌한 여자
명절	🥮	월병
명중	🎯	과녁 명중
명찰	📛	이름표
명함	📇	카드 인덱스
모기	🦟	모기
모나코	🇲🇨	깃발: 모나코
모노레일	🚈	경전철
모노레일	🚝	모노레일
모니터	🖥	데스크톱 컴퓨터
모두	👫	손을 잡고 있는 남녀
모두	👬	손을 잡고 있는 두 명의 남자
모두같음	≌	모두 같음
모두아닌	☯	음양
모드	📳	진동 모드
모든	∀	모든
모래	⌛	시간이 다 된 모래시계
모래	⏳	시간이 남은 모래시계
모래가떨어지는모래시계	⏳	시간이 남은 모래시계
모래시계	⌛	시간이 다 된 모래시계
모래시계	⏳	시간이 남은 모래시계
모로코	🇲🇦	깃발: 모로코
모르겠어	😕	혼란스러워하는 얼굴
모르겠음	🤷‍♂	어깨를 으쓱하는 남자
모르겠음	🤷‍♀	어깨를 으쓱하는 여자
모르타르	🧱	벽돌
모리셔스	🦤	도도새
모리셔스	🇲🇺	깃발: 모리셔스
모리타니	🇲🇷	깃발: 모리타니
모바일	📲	왼쪽에 화살표가 있는 휴대전화
모바일	📳	진동 모드
모바일폰	📱	휴대전화
모바일폰	📲	왼쪽에 화살표가 있는 휴대전화
모바일폰	📵	휴대전화 사용금지
모바일폰	📴	휴대전화 끄기
모범생	🤓	모범생 얼굴
모범생얼굴	🤓	모범생 얼굴
모서리가둥근흰색정사각형	▢	모서리가 둥근 흰색 정사각형
모서리가아래쪽으로향하는오른쪽화살표	↴	모서리가 아래쪽으로 향하는 오른쪽 화살표
모서리가왼쪽으로향하는아래쪽화살표	↵	모서리가 왼쪽으로 향하는 아래쪽 화살표
모스크	🕌	모스크
모아이	🗿	모아이
모아이상	🗿	모아이
모유	🤱	모유 수유
모유수유	🤱	모유 수유
모이스처라이저	🧴	로션
모자	🤠	카우보이 모자 쓴 얼굴
모자	🥳	파티하는 얼굴
모자	👷	건설 노동자
모자	👷‍♂	건설 현장 남자 노동자
모자	👷‍♀	건설 현장 여자 노동자
모자	👲	중국 전통 모자를 쓰고 있는 남자
모자	🧑‍🎄	산타
모자	👒	여성용 모자
모자	🎓	졸업 모자
모자	⛑	흰 십자가가 있는 헬멧
모잠비크	🇲🇿	깃발: 모잠비크
모점	、	모점
모터	🛵	스쿠터
모터보트	🛥	모터보트
모터사이클	🏍	오토바이
모텔	🏩	모텔
모히토	🍋‍🟩	라임
목격자	👁‍🗨	말풍선 속 눈
목공톱	🪚	목공 톱
목관악기	🪈	플루트
목도리	🧣	스카프
목마	🎠	회전 목마
목발	🩼	목발
목수	🪚	목공 톱
목욕	🧖	사우나 하는 사람
목욕	🧖‍♂	사우나 하는 남자
목욕	🧖‍♀	사우나 하는 여자
목욕	🛀	목욕하는 사람
목욕	🛁	욕조
목욕	🧼	비누
목욕탕	♨	온천
목욕하는사람	🛀	목욕하는 사람
목재	🪾	잎이 없는 나무
목재	🪵	목재
목재	🪚	목공 톱
목표	🎯	과녁 명중
몬스터	☠	해골과 뼈다귀
몬스터	💩	똥
몬스터	👹	도깨비 가면
몬스터	👺	코주부 도깨비 가면
몬스터	👽	외계인
몬스터	👾	에일리언
몬스터	🤖	로봇 얼굴
몬스터	🧌	트롤
몬테네그로	🇲🇪	깃발: 몬테네그로
몬트세라트	🇲🇸	깃발: 몬트세라트
몰도바	🇲🇩	깃발: 몰도바
몰디브	🇲🇻	깃발: 몰디브
몰라	😕	혼란스러워하는 얼굴
몰라	🫴	손바닥을 위로 향한 손
몰라	🤷‍♂	어깨를 으쓱하는 남자
몰라	🤷‍♀	어깨를 으쓱하는 여자
몰래보는	🫣	한쪽 눈을 가리고 훔쳐보는 얼굴
몰래하기	🥷	닌자
몰타	🇲🇹	깃발: 몰타
몸	💀	해골
몸	💪	알통
몸	👂	귀
몸	👃	코
몸	👀	왕눈이 눈알
몸	👁	눈
몸	👅	혀
몸	👄	입
몸조심하세요	🤧	재채기하는 얼굴
못난아기오리	🦢	백조
못마땅한	🤨	눈썹을 치켜올린 얼굴
몽골	🇲🇳	깃발: 몽골
몽골투그릭	₮	몽골 투그릭
몽상	💭	생각 풍선
뫼비우스	♾	무한
묘기	🤹	저글링하는 사람
묘기	🤹‍♂	저글링하는 남자
묘비	🪦	묘비
묘석	🪦	묘비
묘지	🪦	묘비
무	🫜	뿌리채소
무거운	🪨	바위
무공훈장	🎖	무공 훈장
무관심	🤷	어깨를 으쓱하는 사람
무관심	🤷‍♂	어깨를 으쓱하는 남자
무관심	🤷‍♀	어깨를 으쓱하는 여자
무궁화	🌺	무궁화
무기	🔪	식칼
무기	🏺	암포라
무기	🔫	물총
무기	🗡	단검
무기	⚔	쌍검
무기	🪃	부메랑
무기	🏹	활과 화살
무기	🛡	방패
무늬	⬛	큰 검은색 사각형
무늬	⬜	큰 흰색 사각형
무늬	◼	중간 검은색 사각형
무늬	◻	중간 흰색 사각형
무늬	◾	중각 작은 검은색 사각형
무늬	◽	중간 작은 흰색 사각형
무늬	▪	작은 검은색 사각형
무늬	▫	작은 흰색 사각형
무당벌레	🐞	무당벌레
무덤	🪦	묘비
무릎	🦵	한쪽 다리
무릎을꿇은	🧎	무릎을 꿇은 사람
무릎을꿇은	🧎‍♂	무릎을 꿇은 남자
무릎을꿇은	🧎‍♀	무릎을 꿇은 여자
무릎을꿇은	🧎‍➡	무릎을 꿇은 사람: 오른쪽을 향한
무릎을꿇은	🧎‍♀‍➡	무릎을 꿇은 여자: 오른쪽을 향한
무릎을꿇은	🧎‍♂‍➡	무릎을 꿇은 남자: 오른쪽을 향한
무릎을꿇은남자	🧎‍♂	무릎을 꿇은 남자
무릎을꿇은남자	🧎‍♂‍➡	무릎을 꿇은 남자: 오른쪽을 향한
무릎을꿇은사람	🧎	무릎을 꿇은 사람
무릎을꿇은사람	🧎‍➡	무릎을 꿇은 사람: 오른쪽을 향한
무릎을꿇은여자	🧎‍♀	무릎을 꿇은 여자
무릎을꿇은여자	🧎‍♀‍➡	무릎을 꿇은 여자: 오른쪽을 향한
무리	🪿	거위
무비	📽	영화 프로젝터
무서운	🫣	한쪽 눈을 가리고 훔쳐보는 얼굴
무서운	😦	입 벌리고 찌푸린 얼굴
무서운	😧	괴로워하는 얼굴
무서운	😱	공포에 절규하는 얼굴
무서운	👹	도깨비 가면
무서운	🙈	눈을 가리고 있는 원숭이
무선	🛜	무선
무술	🥋	도복
무스	🫎	무스
무슨상관이야	🤷	어깨를 으쓱하는 사람
무슬림	👳	터번을 쓰고 있는 사람
무슬림	👳‍♂	터번을 쓰고 있는 남자
무슬림	👳‍♀	터번을 쓰고 있는 여자
무슬림	🕌	모스크
무슬림	🕋	카바
무슬림	☪	초승달과 별
무시	🤷	어깨를 으쓱하는 사람
무식	🤷	어깨를 으쓱하는 사람
무식	🤷‍♂	어깨를 으쓱하는 남자
무식	🤷‍♀	어깨를 으쓱하는 여자
무신론자	⚛	원자 기호
무아	💗	커지는 하트
무엇이든	🙄	눈을 굴리고 있는 얼굴
무엇이든	🤷‍♂	어깨를 으쓱하는 남자
무엇이든	🤷‍♀	어깨를 으쓱하는 여자
무용수	🧑‍🩰	발레 무용수
무음	🔇	무음
무지	🤷	어깨를 으쓱하는 사람
무지	🤷‍♂	어깨를 으쓱하는 남자
무지	🤷‍♀	어깨를 으쓱하는 여자
무지개	🌈	무지개
무지개	🏳‍🌈	무지개 깃발
무지개깃발	🏳‍🌈	무지개 깃발
무척추동물	🪼	해파리
무표정한	😐	덤덤한 얼굴
무표정한	😑	무표정한 얼굴
무표정한얼굴	😑	무표정한 얼굴
무한	♾	무한
무한대	∞	무한대 기호
무한대기호	∞	무한대 기호
묵	✊	주먹
묵주	📿	묵주
묵주목걸이	📿	묵주
문	🚪	문
문서	📃	안으로 말린 문서
문서	📜	문서
문서	📄	오른쪽 모서리가 접힌 문서
문서	🪪	신분증
문어	🐙	문어
문자	💬	말풍선
문자	🔡	소문자
문자	🔤	라틴어 알파벳
문장	⚜	백합 문장
문장부포	❗	빨간색 느낌표
문장부호	❣	하트 모양 느낌표
문장부호	‼	두 개의 느낌표
문장부호	⁉	느낌표와 물음표
문장부호	❓	빨간색 물음표
문장부호	❔	하얀색 물음표
문장부호	❕	하얀색 느낌표
문장부호	〰	물결 모양 대시
묻다	🪏	삽
물	💦	땀
물	🫗	쏟아져 나오는 액체
물	🥤	빨대와 컵
물	🚿	샤워
물	🚰	음수대
물	🚱	마실 수 없는 물
물	♒	물병자리
물개	🦭	물개
물결	🌊	파도
물결	〰	물결 모양 대시
물결모양	〰	물결 모양 대시
물결모양대시	〰	물결 모양 대시
물결모양오른쪽화살표	↝	물결 모양 오른쪽 화살표
물결모양왼쪽오른쪽화살표	↭	물결 모양 왼쪽 오른쪽 화살표
물결모양왼쪽화살표	↜	물결 모양 왼쪽 화살표
물결표	~	물결표
물결표	〰	물결 모양 대시
물결표시	🌫	안개
물결표연산자	∼	물결표 연산자
물고기	🐟	물고기
물고기	🐠	열대어
물고기	🐡	복어
물고기	🦈	상어
물고기	🎣	낚싯대
물고기	♓	물고기자리
물고기깃발	🎏	물고기 깃발
물고기모양깃발	🎏	물고기 깃발
물고기사냥	🦦	수달
물고기자리	🐟	물고기
물고기자리	♓	물고기자리
물고기장식	🎏	물고기 깃발
물기	🦟	모기
물러나	🫳	손바닥을 아래로 향한 손
물리학자	🧑‍🔬	과학자
물리학자	👨‍🔬	남자 과학자
물리학자	👩‍🔬	여자 과학자
물방울	☔	빗방울이 있는 우산
물방울	💧	물방울
물병	♒	물병자리
물병자리	🏺	암포라
물병자리	♒	물병자리
물뿜는고래	🐳	물 뿜는 고래
물소	🦬	들소
물소	🐃	물소
물속	🫧	거품
물안경	🥽	고글
물에둥둥	🫧	거품
물음	❓	빨간색 물음표
물음	❔	하얀색 물음표
물음표	?	물음표
물음표	¿	거꾸로 된 물음표
물음표	؟	아랍어 물음표
물음표	⁉	느낌표와 물음표
물음표	❓	빨간색 물음표
물음표	❔	하얀색 물음표
물총	🔫	물총
뭉치	🍙	삼각 김밥
뭉크	😱	공포에 절규하는 얼굴
뭐	😳	상기된 얼굴
뭐	😦	입 벌리고 찌푸린 얼굴
뭐	🤌	꼬집는 손가락
뭐든지	😑	무표정한 얼굴
뭐든지	💁	손바닥 꺾은 사람
뭐라구	😲	깜짝 놀란 얼굴
미국	🇺🇸	미국 국기
미국	🗽	자유의 여신상
미국	🏈	미식축구
미국달러	💲	미국 달러
미국돈	💵	달러
미국돈	💲	미국 달러
미국령버진아일랜드	🇻🇮	깃발: 미국령 버진아일랜드
미국령해외제도	🇺🇲	깃발: 미국령 해외 제도
미국이보이는지구	🌎	미대륙이 보이는 지구
미국화폐	💵	달러
미국화폐	💲	미국 달러
미끄러지다	🛝	미끄럼틀
미끄럼틀	🛝	미끄럼틀
미끼	🪤	쥐덫
미니디스크	💽	엠디
미니버스	🚐	미니버스
미대륙	🌎	미대륙이 보이는 지구
미대륙이보이는지구	🌎	미대륙이 보이는 지구
미디어	📝	메모
미디엄	🔉	스피커 소리 작게
미러볼	🪩	미러볼
미로	🌽	옥수수
미리암	🪬	함사
미만	<	미만
미만	≤	이하
미묘한	🙄	눈을 굴리고 있는 얼굴
미분연산자	∇	나블라
미사	📿	묵주
미생물	🦠	미생물
미생물	🧫	페트리 접시
미성년자	🔞	성인용
미소	😀	활짝 웃는 얼굴
미소	😃	눈을 크게 뜨고 웃는 얼굴
미소	😄	미소 짓는 눈으로 활짝 웃는 얼굴
미소	😁	미소 짓는 눈으로 웃는 얼굴
미소	😅	땀 흘리며 웃는 얼굴
미소	🙂	살짝 미소 짓는 얼굴
미소	🙃	거꾸로 된 얼굴
미소	😊	미소 짓는 눈으로 살짝 웃는 얼굴
미소	😇	후광이 비치는 웃는 얼굴
미소	☺	웃는 얼굴
미소	🥲	눈물 흘리며 웃는 얼굴
미소	😋	맛있는 음식을 음미하는 얼굴
미소	😬	찌푸린 얼굴
미소	😮‍💨	날숨 쉬는 얼굴
미소	😵‍💫	현기증 난 얼굴
미소	😎	선글라스 낀 얼굴
미소	😈	머리에 뿔이 달린 웃는 얼굴
미소	😸	미소 짓는 눈으로 활짝 웃는 고양이 얼굴
미소짓는눈으로살짝웃는얼굴	😊	미소 짓는 눈으로 살짝 웃는 얼굴
미소짓는눈으로웃는얼굴	😁	미소 짓는 눈으로 웃는 얼굴
미소짓는눈으로키스하는얼굴	😙	미소 짓는 눈으로 키스하는 얼굴
미소짓는눈으로활짝웃는고양이얼굴	😸	미소 짓는 눈으로 활짝 웃는 고양이 얼굴
미소짓는눈으로활짝웃는얼굴	😄	미소 짓는 눈으로 활짝 웃는 얼굴
미술	👨‍🎨	남자 화가
미술	👩‍🎨	여자 화가
미술	🎨	팔레트
미술도구	🧑‍🎨	화가
미술도구	👨‍🎨	남자 화가
미술도구	👩‍🎨	여자 화가
미스터리	🫆	지문
미스테리한	👤	사람 그림자
미식	🏈	미식축구공
미식축구	🏈	미식축구공
미식축구공	🏈	미식축구공
미얀마	🇲🇲	깃발: 미얀마
미용	💇	헤어컷
미용	💇‍♂	남자 헤어컷
미용	💇‍♀	여자 헤어컷
미용실	💇	헤어컷
미용실	💇‍♂	남자 헤어컷
미용실	💇‍♀	여자 헤어컷
미주	🌎	미대륙이 보이는 지구
미크로네시아	🇫🇲	깃발: 미크로네시아
미트볼	🧆	팔라펠
미트볼	🍝	스파게티
미팅	🤝	악수
민들레	🌼	꽃송이
민망함	😖	당혹한 얼굴
민머리	🦲	대머리
